parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc,,Project
ANA_tox,RA89 ,,,89,081,,2024-06-20,9:04:00 AM,0,0.50,,ug/L,0.327,,,Pony_Express,Pony Express 1,,,SLAP
ANA_tox,RA89 ,,,89,081,,2024-06-20,9:04:00 AM,0,0.50,,ug/L,0.274,,,Pony_Express,Pony Express 1,,,SLAP
ANA_tox,RA90 ,,,90,317,,2024-06-20,10:33:00 AM,0,0.50,,ug/L,0.294,,,Buffalo_Bill,Buffalo Bill 1,,,SLAP
ANA_tox,RA90 ,,,90,317,,2024-06-20,10:33:00 AM,0,0.50,,ug/L,0.298,,,Buffalo_Bill,Buffalo Bill 1,,,SLAP
ANA_tox,RA91 ,,,91,078,,2024-06-20,11:39:00 AM,0,0.50,,ug/L,0.353,,,Hamilton_City,Hamilton City 1,,,SLAP
ANA_tox,RA91 ,,,91,078,,2024-06-20,11:39:00 AM,0,0.50,,ug/L,0.334,,,Hamilton_City,Hamilton City 1,,,SLAP
ANA_tox,RA92 ,,,92,192,,2024-06-20,2:02:00 PM,0,0.50,,ug/L,0.331,,,Jo_Shelby,Jo Shelby 1,,,SLAP
ANA_tox,RA92 ,,,92,192,,2024-06-20,2:02:00 PM,0,0.50,,ug/L,0.336,,,Jo_Shelby,Jo Shelby 1,,,SLAP
ANA_tox,RA93 ,,,93,087,,2024-06-20,3:12:00 PM,0,0.50,,ug/L,0.342,,,Brookfield,Brookfield 1,,,SLAP
ANA_tox,RA93 ,,,93,087,,2024-06-20,3:12:00 PM,0,0.50,,ug/L,0.404,,,Brookfield,Brookfield 1,,,SLAP
ANA_tox,RA94 ,,,94,011,,2024-06-21,10:45:00 AM,0,0.50,,ug/L,0.334,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
ANA_tox,RA94 ,,,94,011,,2024-06-21,10:45:00 AM,0,0.50,,ug/L,0.359,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
ANA_tox,RA95 ,,,95,098,,2024-06-27,6:50:00 AM,0,0.50,,ug/L,0.297,,,Table_Rock,0,,,SLAP
ANA_tox,RA95 ,,,95,098,,2024-06-27,6:50:00 AM,0,0.50,,ug/L,0.283,,,Table_Rock,0,,,SLAP
ANA_tox,RA96 ,,,96,120,,2024-06-21,11:10:00 AM,0,0.50,,ug/L,0.409,,,Winnebago,Winnebago 1,,,SLAP
ANA_tox,RA96 ,,,96,120,,2024-06-21,11:10:00 AM,0,0.50,,ug/L,0.329,,,Winnebago,Winnebago 1,,,SLAP
ANA_tox,RA97 ,,,97,098,,2024-06-27,7:45:00 AM,0,0.50,,ug/L,0.307,,,Table_Rock,Table Rock 1,,,SLAP
ANA_tox,RA97 ,,,97,098,,2024-06-27,7:45:00 AM,0,0.50,,ug/L,0.307,,,Table_Rock,Table Rock 1,,,SLAP
ANA_tox,RA98 ,,,98,049,,2024-06-24,9:29:00 AM,0,0.50,,ug/L,0.233,,,Macon,Macon 1,,,SLAP
ANA_tox,RA98 ,,,98,049,,2024-06-24,9:29:00 AM,0,0.50,,ug/L,0.228,,,Macon,Macon 1,,,SLAP
ANA_tox,RA99 ,,,99,115,,2024-06-24,11:15:00 AM,0,0.50,,ug/L,0.279,,,Hunnewell,Hunnewell 1,,,SLAP
ANA_tox,RA99 ,,,99,115,,2024-06-24,11:15:00 AM,0,0.50,,ug/L,0.459,,,Hunnewell,Hunnewell 1,,,SLAP
ANA_tox,RA100 ,,,100,272,,2024-06-24,12:54:00 PM,0,0.50,,ug/L,0.278,,,Perry,Perry 1,,,SLAP
ANA_tox,RA100 ,,,100,272,,2024-06-24,12:54:00 PM,0,0.50,,ug/L,0.284,,,Perry,Perry 1,,,SLAP
ANA_tox,RA101 ,,,101,003,,2024-06-24,2:41:00 PM,0,0.50,,ug/L,0.242,,,Bowling_Green_East,Bowling Green (East) 1,,,SLAP
ANA_tox,RA101 ,,,101,003,,2024-06-24,2:41:00 PM,0,0.50,,ug/L,0.164,,,Bowling_Green_East,Bowling Green (East) 1,,,SLAP
ANA_tox,RA102 ,,,102,005,,2024-06-24,4:18:00 PM,0,0.50,,ug/L,0.325,,,Lincoln,Lincoln 1,,,SLAP
ANA_tox,RA102 ,,,102,005,,2024-06-24,4:18:00 PM,0,0.50,,ug/L,0.350,,,Lincoln,Lincoln 1,,,SLAP
ANA_tox,RA103 ,,,103,197,,2024-06-24,5:55:00 PM,0,0.50,,ug/L,0.152,,,Prairie,Prairie 1,,,SLAP
ANA_tox,RA103 ,,,103,197,,2024-06-24,5:55:00 PM,0,0.50,,ug/L,0.113,,,Prairie,Prairie 1,Below detection limit,,SLAP
ANA_tox,RA104 ,,,104,454,,2024-06-25,7:32:00 AM,0,0.50,,ug/L,0.209,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
ANA_tox,RA104 ,,,104,454,,2024-06-25,7:32:00 AM,0,0.50,,ug/L,0.201,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
ANA_tox,RA105 ,,,105,014,,2024-06-25,8:53:00 AM,0,0.50,,ug/L,0.174,,,Tishomingo,Tishomingo 1,,,SLAP
ANA_tox,RA105 ,,,105,014,,2024-06-25,8:53:00 AM,0,0.50,,ug/L,0.103,,,Tishomingo,Tishomingo 1,Below detection limit,,SLAP
ANA_tox,RA106 ,,,106,021,,2024-06-25,11:03:00 AM,0,0.50,,ug/L,0.110,,,Goose_Creek,Goose Creek 1,Below detection limit,,SLAP
ANA_tox,RA106 ,,,106,021,,2024-06-25,11:03:00 AM,0,0.50,,ug/L,0.123,,,Goose_Creek,Goose Creek 1,Below detection limit,,SLAP
ANA_tox,RA107 ,,,107,018,,2024-06-25,1:52:00 PM,0,0.50,,ug/L,0.074,,,Capri,Capri 1,Below detection limit,,SLAP
ANA_tox,RA107 ,,,107,018,,2024-06-25,1:52:00 PM,0,0.50,,ug/L,0.153,,,Capri,Capri 1,,,SLAP
ANA_tox,RA108 ,,,108,112,,2024-06-25,2:57:00 PM,0,0.50,,ug/L,0.152,,,Shayne,Shayne 1,,,SLAP
ANA_tox,RA108 ,,,108,112,,2024-06-25,2:57:00 PM,0,0.50,,ug/L,0.158,,,Shayne,Shayne 1,,,SLAP
ANA_tox,RA109 ,,,109,186,,2024-06-25,4:21:00 PM,0,0.50,,ug/L,0.207,,,Carl_DiSalvo,Carl DiSalvo 1,,,SLAP
ANA_tox,RA109 ,,,109,186,,2024-06-25,4:21:00 PM,0,0.50,,ug/L,0.229,,,Carl_DiSalvo,Carl DiSalvo 1,,,SLAP
ANA_tox,RA110 ,,,110,036,,2024-06-26,9:37:00 AM,0,0.50,,ug/L,0.128,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
ANA_tox,RA110 ,,,110,036,,2024-06-26,9:37:00 AM,0,0.50,,ug/L,0.124,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
ANA_tox,RA111 ,,,111,039,,2024-06-26,1:19:00 PM,0,0.50,,ug/L,0.113,,,Council_Bluff,Council Bluff 1,Below detection limit,,SLAP
ANA_tox,RA111 ,,,111,039,,2024-06-26,1:19:00 PM,0,0.50,,ug/L,0.118,,,Council_Bluff,Council Bluff 1,Below detection limit,,SLAP
ANA_tox,RA112 ,,,112,110,,2024-06-26,4:07:00 PM,0,0.50,,ug/L,0.108,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
ANA_tox,RA112 ,,,112,110,,2024-06-26,4:07:00 PM,0,0.50,,ug/L,0.122,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
ANA_tox,RA113 ,,,113,092,,2024-06-27,10:50:00 AM,0,0.50,,ug/L,0.154,,,Pomme_De_Terre,Pomme de Terre 1,,,SLAP
ANA_tox,RA113 ,,,113,092,,2024-06-27,10:50:00 AM,0,0.50,,ug/L,0.139,,,Pomme_De_Terre,Pomme de Terre 1,Below detection limit,,SLAP
ANA_tox,RA114 ,,,114,274,,2024-06-27,3:13:00 PM,0,0.50,,ug/L,0.183,,,Alpine,Alpine 1,,,SLAP
ANA_tox,RA114 ,,,114,274,,2024-06-27,3:13:00 PM,0,0.50,,ug/L,0.153,,,Alpine,Alpine 1,,,SLAP
ANA_tox,RA115 ,,,115,030,,2024-06-28,2:40:00 PM,0,0.50,,ug/L,0.121,,,Wappapello,Wappapello 1,Below detection limit,,SLAP
ANA_tox,RA115 ,,,115,030,,2024-06-28,2:40:00 PM,0,0.50,,ug/L,0.190,,,Wappapello,Wappapello 1,,,SLAP
ANA_tox,RA116 ,,,116,117,,2024-06-27,5:26:00 PM,0,0.50,,ug/L,0.285,,,Little_Dixie,Little Dixie 1,,,SLAP
ANA_tox,RA116 ,,,116,117,,2024-06-27,5:26:00 PM,0,0.50,,ug/L,0.293,,,Little_Dixie,Little Dixie 1,,,SLAP
ANA_tox,RA117 ,,,117,134,,2024-07-08,11:20:00 AM,0,0.50,,ug/L,0.575,,,Jamesport_City,Jamesport City 1,,,SLAP
ANA_tox,RA117 ,,,117,134,,2024-07-08,11:20:00 AM,0,0.50,,ug/L,0.463,,,Jamesport_City,Jamesport City 1,,,SLAP
ANA_tox,RA117 ,,,117,134,,2024-07-08,11:20:00 AM,0,0.50,,ug/L,0.482,,,Jamesport_City,Jamesport City 1,,,SLAP
ANA_tox,RA118 ,,,118,088,,2024-06-28,11:10:00 AM,0,0.50,,ug/L,0.139,,,Marceline_South,Marceline (South) 1,Below detection limit,,SLAP
ANA_tox,RA118 ,,,118,088,,2024-06-28,11:10:00 AM,0,0.50,,ug/L,0.132,,,Marceline_South,Marceline (South) 1,Below detection limit,,SLAP
ANA_tox,RA119 ,,,119,411,,2024-06-28,2:41:00 PM,0,0.50,,ug/L,0.204,,,Cedar,Cedar 1,,,SLAP
ANA_tox,RA119 ,,,119,411,,2024-06-28,2:41:00 PM,0,0.50,,ug/L,0.149,,,Cedar,Cedar 1,Below detection limit,,SLAP
ANA_tox,RA120 ,,,120,228,,2024-07-08,12:02:00 PM,0,0.50,,ug/L,0.220,,,Jamesport_Community,Jamesport Community 1,,,SLAP
ANA_tox,RA120 ,,,120,228,,2024-07-08,12:02:00 PM,0,0.50,,ug/L,0.216,,,Jamesport_Community,Jamesport Community 1,,,SLAP
ANA_tox,RA121 ,,,121,163,,2024-07-08,1:35:00 PM,0,0.50,,ug/L,0.149,,,King,King 1,Below detection limit,,SLAP
ANA_tox,RA121 ,,,121,163,,2024-07-08,1:35:00 PM,0,0.50,,ug/L,0.145,,,King,King 1,Below detection limit,,SLAP
ANA_tox,RA122 ,,,122,195,,2024-07-08,2:29:00 PM,0,0.50,,ug/L,0.265,,,Limpp,Limpp 1,,,SLAP
ANA_tox,RA122 ,,,122,195,,2024-07-08,2:29:00 PM,0,0.50,,ug/L,0.230,,,Limpp,Limpp 1,,,SLAP
ANA_tox,RA123 ,,,123,224,,2024-07-08,3:24:00 PM,0,0.50,,ug/L,0.124,,,Happy_Holler,Happy Holler 1,Below detection limit,,SLAP
ANA_tox,RA123 ,,,123,224,,2024-07-08,3:24:00 PM,0,0.50,,ug/L,0.196,,,Happy_Holler,Happy Holler 1,,,SLAP
ANA_tox,RA124 ,,,124,180,,2024-07-08,5:07:00 PM,0,0.50,,ug/L,0.241,,,Bilby_Ranch,Bilby Ranch 1,,,SLAP
ANA_tox,RA124 ,,,124,180,,2024-07-08,5:07:00 PM,0,0.50,,ug/L,0.241,,,Bilby_Ranch,Bilby Ranch 1,,,SLAP
ANA_tox,RA125 ,,,125,179,,2024-07-09,6:55:00 AM,0,0.50,,ug/L,0.160,,,Nodaway_County,Nodaway County 1,,,SLAP
ANA_tox,RA125 ,,,125,179,,2024-07-09,6:55:00 AM,0,0.50,,ug/L,0.143,,,Nodaway_County,Nodaway County 1,Below detection limit,,SLAP
ANA_tox,RA126 ,,,126,181,,2024-07-09,8:05:00 AM,0,0.50,,ug/L,0.161,,,Mozingo,Mozingo 1,,,SLAP
ANA_tox,RA126 ,,,126,181,,2024-07-09,8:05:00 AM,0,0.50,,ug/L,0.123,,,Mozingo,Mozingo 1,Below detection limit,,SLAP
ANA_tox,RA127 ,,,127,185,,2024-07-09,10:15:00 AM,0,0.50,,ug/L,0.138,,,Harrison_County,Harrison County 1,Below detection limit,,SLAP
ANA_tox,RA127 ,,,127,185,,2024-07-09,10:15:00 AM,0,0.50,,ug/L,0.124,,,Harrison_County,Harrison County 1,Below detection limit,,SLAP
ANA_tox,RA128 ,,,128,164,,2024-07-09,12:39:00 PM,0,0.50,,ug/L,0.132,,,Elmwood,Elmwood 1,Below detection limit,,SLAP
ANA_tox,RA128 ,,,128,164,,2024-07-09,12:39:00 PM,0,0.50,,ug/L,0.163,,,Elmwood,Elmwood 1,,,SLAP
ANA_tox,RA129 ,,,129,237,,2024-07-09,1:30:00 PM,0,0.50,,ug/L,0.162,,,Milan_North,Milan (North) 1,,,SLAP
ANA_tox,RA129 ,,,129,237,,2024-07-09,1:30:00 PM,0,0.50,,ug/L,0.172,,,Milan_North,Milan (North) 1,,,SLAP
ANA_tox,RA130 ,,,130,133,,2024-07-10,7:30:00 AM,0,0.50,,ug/L,0.215,,,Forest,Forest 1,,,SLAP
ANA_tox,RA130 ,,,130,133,,2024-07-10,7:30:00 AM,0,0.50,,ug/L,0.146,,,Forest,Forest 1,Below detection limit,,SLAP
ANA_tox,RA131 ,,,131,133-FD,,2024-07-10,7:30:00 AM,0,0.50,,ug/L,0.182,,,Forest,Forest 1,,,SLAP
ANA_tox,RA131 ,,,131,133-FD,,2024-07-10,7:30:00 AM,0,0.50,,ug/L,0.134,,,Forest,Forest 1,Below detection limit,,SLAP
ANA_tox,RA132 ,,,132,053,,2024-07-10,9:57:00 AM,0,0.50,,ug/L,0.518,,,Memphis_City,Memphis City 1,,,SLAP
ANA_tox,RA132 ,,,132,053,,2024-07-10,9:57:00 AM,0,0.50,,ug/L,0.567,,,Memphis_City,Memphis City 1,,,SLAP
ANA_tox,RA133 ,,,133,182,,2024-07-10,11:19:00 AM,0,0.50,,ug/L,0.090,,,Fox_Valley,Fox Valley 1,Below detection limit,,SLAP
ANA_tox,RA133 ,,,133,182,,2024-07-10,11:19:00 AM,0,0.50,,ug/L,0.178,,,Fox_Valley,Fox Valley 1,,,SLAP
ANA_tox,RA134 ,,,134,057,,2024-07-10,1:15:00 PM,0,0.50,,ug/L,0.191,,,Deer_Ridge,Deer Ridge 1,,,SLAP
ANA_tox,RA134 ,,,134,057,,2024-07-10,1:15:00 PM,0,0.50,,ug/L,0.106,,,Deer_Ridge,Deer Ridge 1,Below detection limit,,SLAP
ANA_tox,RA135 ,,,135,114,,2024-07-10,2:45:00 PM,0,0.50,,ug/L,0.436,,,Henry_Sever,Henry Sever 1,,,SLAP
ANA_tox,RA135 ,,,135,114,,2024-07-10,2:45:00 PM,0,0.50,,ug/L,0.419,,,Henry_Sever,Henry Sever 1,,,SLAP
ANA_tox,RA136 ,,,136,048,,2024-07-10,4:26:00 PM,0,0.50,,ug/L,0.096,,,Long_Branch,Long Branch 1,Below detection limit,,SLAP
ANA_tox,RA136 ,,,136,048,,2024-07-10,4:26:00 PM,0,0.50,,ug/L,0.120,,,Long_Branch,Long Branch 1,Below detection limit,,SLAP
ANA_tox,RA137 ,,,137,438,,2024-07-05,11:16:00 AM,0,0.50,,ug/L,0.183,,,Bethel,Bethel 1,,,SLAP
ANA_tox,RA137 ,,,137,438,,2024-07-05,11:16:00 AM,0,0.50,,ug/L,0.080,,,Bethel,Bethel 1,Below detection limit,,SLAP
ANA_tox,RA138 ,,,138,072,,2024-07-09,12:07:00 PM,0,0.50,,ug/L,0.213,,,Smithville,Smithville 1,,,SLAP
ANA_tox,RA138 ,,,138,072,,2024-07-09,12:07:00 PM,0,0.50,,ug/L,0.129,,,Smithville,Smithville 1,Below detection limit,,SLAP
ANA_tox,RA139 ,,,139,149,,2024-07-10,10:43:00 AM,0,0.50,,ug/L,0.085,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,Below detection limit,,SLAP
ANA_tox,RA139 ,,,139,149,,2024-07-10,10:43:00 AM,0,0.50,,ug/L,0.092,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,Below detection limit,,SLAP
ANA_tox,RA140 ,,,140,089,,2024-07-10,4:43:00 PM,0,0.50,,ug/L,0.000,,,Truman,Truman 1,Below detection limit,,SLAP
ANA_tox,RA140 ,,,140,089,,2024-07-10,4:43:00 PM,0,0.50,,ug/L,0.149,,,Truman,Truman 1,Below detection limit,,SLAP
ANA_tox,RA141 ,,,141,139,,2024-07-11,11:34:00 AM,0,0.50,,ug/L,0.120,,,Marceline_North,Marceline (North) 1,Below detection limit,,SLAP
ANA_tox,RA141 ,,,141,139,,2024-07-11,11:34:00 AM,0,0.50,,ug/L,0.078,,,Marceline_North,Marceline (North) 1,Below detection limit,,SLAP
ANA_tox,RA142 ,,,142,411,,2024-07-12,8:26:00 AM,0,0.50,,ug/L,0.167,,,Cedar,Cedar 1,,,SLAP
ANA_tox,RA142 ,,,142,411,,2024-07-12,8:26:00 AM,0,0.50,,ug/L,0.130,,,Cedar,Cedar 1,Below detection limit,,SLAP
ANA_tox,RA143 ,,,143,011,,2024-07-11,10:13:00 AM,0,0.50,,ug/L,0.306,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
ANA_tox,RA143 ,,,143,011,,2024-07-11,10:13:00 AM,0,0.50,,ug/L,0.250,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
ANA_tox,RA144 ,,,144,184,,2024-07-15,10:12:00 AM,0,0.50,,ug/L,0.229,,,Manito,Manito 1,,,SLAP
ANA_tox,RA144 ,,,144,184,,2024-07-15,10:12:00 AM,0,0.50,,ug/L,0.199,,,Manito,Manito 1,,,SLAP
ANA_tox,RA145 ,,,145,219,,2024-07-12,9:58:00 AM,0,0.50,,ug/L,0.184,,,Dairy_1,Dairy 1 1,,,SLAP
ANA_tox,RA145 ,,,145,219,,2024-07-12,9:58:00 AM,0,0.50,,ug/L,0.238,,,Dairy_1,Dairy 1 1,,,SLAP
ANA_tox,RA146 ,,,146,440,,2024-07-12,11:40:00 AM,0,0.50,,ug/L,0.138,,,Crow_Pond,Crow Pond 1,Below detection limit,,SLAP
ANA_tox,RA146 ,,,146,440,,2024-07-12,11:40:00 AM,0,0.50,,ug/L,0.090,,,Crow_Pond,Crow Pond 1,Below detection limit,,SLAP
ANA_tox,RA147 ,,,147,092,,2024-07-15,12:52:00 PM,0,0.50,,ug/L,0.101,,,Pomme_De_Terre,Pomme de Terre 1,Below detection limit,,SLAP
ANA_tox,RA147 ,,,147,092,,2024-07-15,12:52:00 PM,0,0.50,,ug/L,0.077,,,Pomme_De_Terre,Pomme de Terre 1,Below detection limit,,SLAP
ANA_tox,RA148 ,,,148,096,,2024-07-15,3:22:00 PM,0,0.50,,ug/L,0.168,,,Fellows,Fellows 1,,,SLAP
ANA_tox,RA148 ,,,148,096,,2024-07-15,3:22:00 PM,0,0.50,,ug/L,0.119,,,Fellows,Fellows 1,Below detection limit,,SLAP
ANA_tox,RA149 ,,,149,091,,2024-07-15,5:54:00 PM,0,0.50,,ug/L,0.131,,,Atkinson,Atkinson 1,Below detection limit,,SLAP
ANA_tox,RA149 ,,,149,091,,2024-07-15,5:54:00 PM,0,0.50,,ug/L,0.092,,,Atkinson,Atkinson 1,Below detection limit,,SLAP
ANA_tox,RA150 ,,,150,070,,2024-07-16,7:35:00 AM,0,0.50,,ug/L,0.156,,,North,North 1,,,SLAP
ANA_tox,RA150 ,,,150,070,,2024-07-16,7:35:00 AM,0,0.50,,ug/L,0.078,,,North,North 1,Below detection limit,,SLAP
ANA_tox,RA151 ,,,151,169,,2024-07-16,10:46:00 AM,0,0.50,,ug/L,0.207,,,Gopher,Gopher 1,,,SLAP
ANA_tox,RA151 ,,,151,169,,2024-07-16,10:46:00 AM,0,0.50,,ug/L,0.241,,,Gopher,Gopher 1,,,SLAP
ANA_tox,RA152 ,,,152,183,,2024-07-16,1:08:00 PM,0,0.50,,ug/L,0.260,,,Hazel_Hill,Hazel Hill 1,,,SLAP
ANA_tox,RA152 ,,,152,183,,2024-07-16,1:08:00 PM,0,0.50,,ug/L,0.256,,,Hazel_Hill,Hazel Hill 1,,,SLAP
ANA_tox,RA153 ,,,153,150,,2024-07-16,2:50:00 PM,0,0.50,,ug/L,0.133,,,Blind_Pony,Blind Pony 1,Below detection limit,,SLAP
ANA_tox,RA153 ,,,153,150,,2024-07-16,2:50:00 PM,0,0.50,,ug/L,0.122,,,Blind_Pony,Blind Pony 1,Below detection limit,,SLAP
ANA_tox,RA154 ,,,154,121,,2024-07-16,4:25:00 PM,0,0.50,,ug/L,0.177,,,Higginsville,Higginsville 1,,,SLAP
ANA_tox,RA154 ,,,154,121,,2024-07-16,4:25:00 PM,0,0.50,,ug/L,0.166,,,Higginsville,Higginsville 1,,,SLAP
ANA_tox,RA155 ,,,155,074,,2024-07-17,7:50:00 AM,0,0.50,,ug/L,0.252,,,Watkins_Mill,Watkins Mill 1,,,SLAP
ANA_tox,RA155 ,,,155,074,,2024-07-17,7:50:00 AM,0,0.50,,ug/L,0.223,,,Watkins_Mill,Watkins Mill 1,,,SLAP
ANA_tox,RA156 ,,,156,081,,2024-07-17,9:43:00 AM,0,0.50,,ug/L,0.175,,,Pony_Express,Pony Express 1,,,SLAP
ANA_tox,RA156 ,,,156,081,,2024-07-17,9:43:00 AM,0,0.50,,ug/L,0.175,,,Pony_Express,Pony Express 1,,,SLAP
ANA_tox,RA157 ,,,157,120,,2024-07-19,11:30:00 AM,0,0.50,,ug/L,0.167,,,Winnebago,Winnebago 1,,,SLAP
ANA_tox,RA157 ,,,157,120,,2024-07-19,11:30:00 AM,0,0.50,,ug/L,0.196,,,Winnebago,Winnebago 1,,,SLAP
ANA_tox,RA158 ,,,158,317,,2024-07-17,10:47:00 AM,0,0.50,,ug/L,0.111,,,Buffalo_Bill,Buffalo Bill 1,Below detection limit,,SLAP
ANA_tox,RA158 ,,,158,317,,2024-07-17,10:47:00 AM,0,0.50,,ug/L,0.146,,,Buffalo_Bill,Buffalo Bill 1,Below detection limit,,SLAP
ANA_tox,RA159 ,,,159,078,,2024-07-17,12:03:00 PM,0,0.50,,ug/L,0.098,,,Hamilton_City,Hamilton City 1,Below detection limit,,SLAP
ANA_tox,RA159 ,,,159,078,,2024-07-17,12:03:00 PM,0,0.50,,ug/L,0.153,,,Hamilton_City,Hamilton City 1,,,SLAP
ANA_tox,RA160 ,,,160,192,,2024-07-17,2:14:00 PM,0,0.50,,ug/L,0.050,,,Jo_Shelby,Jo Shelby 1,Below detection limit,,SLAP
ANA_tox,RA160 ,,,160,192,,2024-07-17,2:14:00 PM,0,0.50,,ug/L,0.096,,,Jo_Shelby,Jo Shelby 1,Below detection limit,,SLAP
ANA_tox,RA161 ,,,161,087,,2024-07-17,3:25:00 PM,0,0.50,,ug/L,0.077,,,Brookfield,Brookfield 1,Below detection limit,,SLAP
ANA_tox,RA161 ,,,161,087,,2024-07-17,3:25:00 PM,0,0.50,,ug/L,0.100,,,Brookfield,Brookfield 1,Below detection limit,,SLAP
ANA_tox,RA164 ,,,164,145,,2024-07-15,11:40:00 AM,0,0.50,,ug/L,0.050,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
ANA_tox,RA164 ,,,164,145,,2024-07-15,11:40:00 AM,0,0.50,,ug/L,0.120,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
ANA_tox,RA165 ,,,165,093,,2024-07-16,12:20:00 PM,0,0.50,,ug/L,0.132,,,Stockton,Stockton 1,Below detection limit,,SLAP
ANA_tox,RA165 ,,,165,093,,2024-07-16,12:20:00 PM,0,0.50,,ug/L,0.154,,,Stockton,Stockton 1,,,SLAP
ANA_tox,RA166 ,,,166,046,,2024-07-17,10:07:00 AM,0,0.50,,ug/L,0.064,,,Thomas_Hill,Thomas Hill 1,Below detection limit,,SLAP
ANA_tox,RA166 ,,,166,046,,2024-07-17,10:07:00 AM,0,0.50,,ug/L,0.072,,,Thomas_Hill,Thomas Hill 1,Below detection limit,,SLAP
ANA_tox,RA167 ,,,167,274,,2024-07-18,10:46:00 AM,0,0.50,,ug/L,0.114,,,Alpine,Alpine 1,Below detection limit,,SLAP
ANA_tox,RA167 ,,,167,274,,2024-07-18,10:46:00 AM,0,0.50,,ug/L,0.136,,,Alpine,Alpine 1,Below detection limit,,SLAP
ANA_tox,RA168 ,,,168,049,,2024-07-22,9:47:00 AM,0,0.50,,ug/L,0.117,,,Macon,Macon 1,Below detection limit,,SLAP
ANA_tox,RA168 ,,,168,049,,2024-07-22,9:47:00 AM,0,0.50,,ug/L,0.114,,,Macon,Macon 1,Below detection limit,,SLAP
ANA_tox,RA169 ,,,169,149,,2024-07-30,11:00:00 AM,0,0.50,,ug/L,0.110,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,Below detection limit,,SLAP
ANA_tox,RA169 ,,,169,149,,2024-07-30,11:00:00 AM,0,0.50,,ug/L,0.097,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,Below detection limit,,SLAP
ANA_tox,RA170 ,,,170,117,,2024-07-19,9:33:00 AM,0,0.50,,ug/L,0.252,,,Little_Dixie,Little Dixie 1,,,SLAP
ANA_tox,RA170 ,,,170,117,,2024-07-19,9:33:00 AM,0,0.50,,ug/L,0.197,,,Little_Dixie,Little Dixie 1,,,SLAP
ANA_tox,RA171 ,,,171,438,,2024-07-19,11:48:00 AM,0,0.50,,ug/L,0.160,,,Bethel,Bethel 1,,,SLAP
ANA_tox,RA171 ,,,171,438,,2024-07-19,11:48:00 AM,0,0.50,,ug/L,0.102,,,Bethel,Bethel 1,Below detection limit,,SLAP
ANA_tox,RA172 ,,,172,115,,2024-07-22,11:10:00 AM,0,0.50,,ug/L,0.353,,,Hunnewell,Hunnewell 1,,,SLAP
ANA_tox,RA172 ,,,172,115,,2024-07-22,11:10:00 AM,0,0.50,,ug/L,0.386,,,Hunnewell,Hunnewell 1,,,SLAP
ANA_tox,RA173 ,,,173,272,,2024-07-22,12:35:00 PM,0,0.50,,ug/L,0.116,,,Perry,Perry 1,Below detection limit,,SLAP
ANA_tox,RA173 ,,,173,272,,2024-07-22,12:35:00 PM,0,0.50,,ug/L,0.130,,,Perry,Perry 1,Below detection limit,,SLAP
ANA_tox,RA174 ,,,174,003,,2024-07-22,2:08:00 PM,0,0.50,,ug/L,0.096,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
ANA_tox,RA174 ,,,174,003,,2024-07-22,2:08:00 PM,0,0.50,,ug/L,0.024,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
ANA_tox,RA175 ,,,175,005,,2024-07-22,3:40:00 PM,0,0.50,,ug/L,0.113,,,Lincoln,Lincoln 1,Below detection limit,,SLAP
ANA_tox,RA175 ,,,175,005,,2024-07-22,3:40:00 PM,0,0.50,,ug/L,0.112,,,Lincoln,Lincoln 1,Below detection limit,,SLAP
ANA_tox,RA176 ,,,176,197,,2024-07-22,5:07:00 PM,0,0.50,,ug/L,0.098,,,Prairie,Prairie 1,Below detection limit,,SLAP
ANA_tox,RA176 ,,,176,197,,2024-07-22,5:07:00 PM,0,0.50,,ug/L,0.001,,,Prairie,Prairie 1,Below detection limit,,SLAP
ANA_tox,RA177 ,,,177,011,,2024-07-25,11:04:00 AM,0,0.50,,ug/L,0.428,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
ANA_tox,RA177 ,,,177,011,,2024-07-25,11:04:00 AM,0,0.50,,ug/L,0.424,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
