parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc,,Project
SAX_tox,RA83 ,,,83,070,,2024-06-19,7:37:00 AM,0,0.50,,ug/L,0.0550,,,North,North 1,,,SLAP
SAX_tox,RA84 ,,,84,169,,2024-06-19,8:54:00 AM,0,0.50,,ug/L,0.0187,,,Gopher,Gopher 1,,,SLAP
SAX_tox,RA84 ,,,84,169,,2024-06-19,8:54:00 AM,0,0.50,,ug/L,0.0198,,,Gopher,Gopher 1,,,SLAP
SAX_tox,RA85 ,,,85,183,,2024-06-19,10:40:00 AM,0,0.50,,ug/L,0.0847,,,Hazel_Hill,Hazel Hill 1,,,SLAP
SAX_tox,RA85 ,,,85,183,,2024-06-19,10:40:00 AM,0,0.50,,ug/L,0.0825,,,Hazel_Hill,Hazel Hill 1,,,SLAP
SAX_tox,RA86 ,,,86,150,,2024-06-19,12:23:00 PM,0,0.50,,ug/L,0.0154,,,Blind_Pony,Blind Pony 1,Below detection limit,,SLAP
SAX_tox,RA86 ,,,86,150,,2024-06-19,12:23:00 PM,0,0.50,,ug/L,0.0264,,,Blind_Pony,Blind Pony 1,,,SLAP
SAX_tox,RA87 ,,,87,121,,2024-06-19,1:46:00 PM,0,0.50,,ug/L,0.0572,,,Higginsville,Higginsville 1,,,SLAP
SAX_tox,RA87 ,,,87,121,,2024-06-19,1:46:00 PM,0,0.50,,ug/L,0.0605,,,Higginsville,Higginsville 1,,,SLAP
SAX_tox,RA88 ,,,88,074,,2024-06-20,8:02:00 AM,0,0.50,,ug/L,0.0726,,,Watkins_Mill,Watkins Mill 1,,,SLAP
SAX_tox,RA88 ,,,88,074,,2024-06-20,8:02:00 AM,0,0.50,,ug/L,0.0638,,,Watkins_Mill,Watkins Mill 1,,,SLAP
SAX_tox,RA89 ,,,89,081,,2024-06-20,9:04:00 AM,0,0.50,,ug/L,0.0176,,,Pony_Express,Pony Express 1,,,SLAP
SAX_tox,RA89 ,,,89,081,,2024-06-20,9:04:00 AM,0,0.50,,ug/L,0.0165,,,Pony_Express,Pony Express 1,,,SLAP
SAX_tox,RA90 ,,,90,317,,2024-06-20,10:33:00 AM,0,0.50,,ug/L,0.1551,,,Buffalo_Bill,Buffalo Bill 1,,,SLAP
SAX_tox,RA90 ,,,90,317,,2024-06-20,10:33:00 AM,0,0.50,,ug/L,0.1540,,,Buffalo_Bill,Buffalo Bill 1,,,SLAP
SAX_tox,RA91 ,,,91,078,,2024-06-20,11:39:00 AM,0,0.50,,ug/L,0.0198,,,Hamilton_City,Hamilton City 1,,,SLAP
SAX_tox,RA91 ,,,91,078,,2024-06-20,11:39:00 AM,0,0.50,,ug/L,0.0099,,,Hamilton_City,Hamilton City 1,Below detection limit,,SLAP
SAX_tox,RA92 ,,,92,192,,2024-06-20,2:02:00 PM,0,0.50,,ug/L,0.0385,,,Jo_Shelby,Jo Shelby 1,,,SLAP
SAX_tox,RA92 ,,,92,192,,2024-06-20,2:02:00 PM,0,0.50,,ug/L,0.0374,,,Jo_Shelby,Jo Shelby 1,,,SLAP
SAX_tox,RA93 ,,,93,087,,2024-06-20,3:12:00 PM,0,0.50,,ug/L,0.0396,,,Brookfield,Brookfield 1,,,SLAP
SAX_tox,RA93 ,,,93,087,,2024-06-20,3:12:00 PM,0,0.50,,ug/L,0.0330,,,Brookfield,Brookfield 1,,,SLAP
SAX_tox,RA94 ,,,94,011,,2024-06-21,10:45:00 AM,0,0.50,,ug/L,0.0088,,,Peaceful_Valley,Peaceful Valley 1,Below detection limit,,SLAP
SAX_tox,RA94 ,,,94,011,,2024-06-21,10:45:00 AM,0,0.50,,ug/L,0.0077,,,Peaceful_Valley,Peaceful Valley 1,Below detection limit,,SLAP
SAX_tox,RA95 ,,,95,098,,2024-06-27,6:50:00 AM,0,0.50,,ug/L,0.0110,,,Table_Rock,0,Below detection limit,,SLAP
SAX_tox,RA95 ,,,95,098,,2024-06-27,6:50:00 AM,0,0.50,,ug/L,0.0121,,,Table_Rock,0,Below detection limit,,SLAP
SAX_tox,RA96 ,,,96,120,,2024-06-21,11:10:00 AM,0,0.50,,ug/L,0.0627,,,Winnebago,Winnebago 1,,,SLAP
SAX_tox,RA96 ,,,96,120,,2024-06-21,11:10:00 AM,0,0.50,,ug/L,0.0583,,,Winnebago,Winnebago 1,,,SLAP
SAX_tox,RA97 ,,,97,098,,2024-06-27,7:45:00 AM,0,0.50,,ug/L,0.0121,,,Table_Rock,Table Rock 1,Below detection limit,,SLAP
SAX_tox,RA97 ,,,97,098,,2024-06-27,7:45:00 AM,0,0.50,,ug/L,0.0055,,,Table_Rock,Table Rock 1,Below detection limit,,SLAP
SAX_tox,RA98 ,,,98,049,,2024-06-24,9:29:00 AM,0,0.50,,ug/L,0.0418,,,Macon,Macon 1,,,SLAP
SAX_tox,RA98 ,,,98,049,,2024-06-24,9:29:00 AM,0,0.50,,ug/L,0.0407,,,Macon,Macon 1,,,SLAP
SAX_tox,RA99 ,,,99,115,,2024-06-24,11:15:00 AM,0,0.50,,ug/L,0.0682,,,Hunnewell,Hunnewell 1,,,SLAP
SAX_tox,RA99 ,,,99,115,,2024-06-24,11:15:00 AM,0,0.50,,ug/L,0.0715,,,Hunnewell,Hunnewell 1,,,SLAP
SAX_tox,RA100 ,,,100,272,,2024-06-24,12:54:00 PM,0,0.50,,ug/L,0.0154,,,Perry,Perry 1,Below detection limit,,SLAP
SAX_tox,RA100 ,,,100,272,,2024-06-24,12:54:00 PM,0,0.50,,ug/L,0.0099,,,Perry,Perry 1,Below detection limit,,SLAP
SAX_tox,RA101 ,,,101,003,,2024-06-24,2:41:00 PM,0,0.50,,ug/L,0.0132,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
SAX_tox,RA101 ,,,101,003,,2024-06-24,2:41:00 PM,0,0.50,,ug/L,0.0033,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
SAX_tox,RA102 ,,,102,005,,2024-06-24,4:18:00 PM,0,0.50,,ug/L,0.0506,,,Lincoln,Lincoln 1,,,SLAP
SAX_tox,RA102 ,,,102,005,,2024-06-24,4:18:00 PM,0,0.50,,ug/L,0.0528,,,Lincoln,Lincoln 1,,,SLAP
SAX_tox,RA103 ,,,103,197,,2024-06-24,5:55:00 PM,0,0.50,,ug/L,0.1155,,,Prairie,Prairie 1,,,SLAP
SAX_tox,RA103 ,,,103,197,,2024-06-24,5:55:00 PM,0,0.50,,ug/L,0.1111,,,Prairie,Prairie 1,,,SLAP
SAX_tox,RA104 ,,,104,454,,2024-06-25,7:32:00 AM,0,0.50,,ug/L,0.3278,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
SAX_tox,RA104 ,,,104,454,,2024-06-25,7:32:00 AM,0,0.50,,ug/L,0.3058,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
SAX_tox,RA105 ,,,105,014,,2024-06-25,8:53:00 AM,0,0.50,,ug/L,0.0275,,,Tishomingo,Tishomingo 1,,,SLAP
SAX_tox,RA105 ,,,105,014,,2024-06-25,8:53:00 AM,0,0.50,,ug/L,0.0209,,,Tishomingo,Tishomingo 1,,,SLAP
SAX_tox,RA106 ,,,106,021,,2024-06-25,11:03:00 AM,0,0.50,,ug/L,0.0165,,,Goose_Creek,Goose Creek 1,,,SLAP
SAX_tox,RA106 ,,,106,021,,2024-06-25,11:03:00 AM,0,0.50,,ug/L,0.0132,,,Goose_Creek,Goose Creek 1,Below detection limit,,SLAP
SAX_tox,RA107 ,,,107,018,,2024-06-25,1:52:00 PM,0,0.50,,ug/L,0.0077,,,Capri,Capri 1,Below detection limit,,SLAP
SAX_tox,RA107 ,,,107,018,,2024-06-25,1:52:00 PM,0,0.50,,ug/L,0.0044,,,Capri,Capri 1,Below detection limit,,SLAP
SAX_tox,RA108 ,,,108,112,,2024-06-25,2:57:00 PM,0,0.50,,ug/L,0.0143,,,Shayne,Shayne 1,Below detection limit,,SLAP
SAX_tox,RA108 ,,,108,112,,2024-06-25,2:57:00 PM,0,0.50,,ug/L,0.0066,,,Shayne,Shayne 1,Below detection limit,,SLAP
SAX_tox,RA109 ,,,109,186,,2024-06-25,4:21:00 PM,0,0.50,,ug/L,0.0187,,,Carl_DiSalvo,Carl DiSalvo 1,,,SLAP
SAX_tox,RA109 ,,,109,186,,2024-06-25,4:21:00 PM,0,0.50,,ug/L,0.0176,,,Carl_DiSalvo,Carl DiSalvo 1,,,SLAP
SAX_tox,RA110 ,,,110,036,,2024-06-26,9:37:00 AM,0,0.50,,ug/L,0.0088,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
SAX_tox,RA110 ,,,110,036,,2024-06-26,9:37:00 AM,0,0.50,,ug/L,0.0066,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
SAX_tox,RA111 ,,,111,039,,2024-06-26,1:19:00 PM,0,0.50,,ug/L,0.0044,,,Council_Bluff,Council Bluff 1,Below detection limit,,SLAP
SAX_tox,RA111 ,,,111,039,,2024-06-26,1:19:00 PM,0,0.50,,ug/L,0.0088,,,Council_Bluff,Council Bluff 1,Below detection limit,,SLAP
SAX_tox,RA112 ,,,112,110,,2024-06-26,4:07:00 PM,0,0.50,,ug/L,0.0165,,,Little_Prairie,Little Prairie 1,,,SLAP
SAX_tox,RA112 ,,,112,110,,2024-06-26,4:07:00 PM,0,0.50,,ug/L,0.0143,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
SAX_tox,RA113 ,,,113,092,,2024-06-27,10:50:00 AM,0,0.50,,ug/L,0.0154,,,Pomme_De_Terre,Pomme de Terre 1,Below detection limit,,SLAP
SAX_tox,RA113 ,,,113,092,,2024-06-27,10:50:00 AM,0,0.50,,ug/L,0.0110,,,Pomme_De_Terre,Pomme de Terre 1,Below detection limit,,SLAP
SAX_tox,RA114 ,,,114,274,,2024-06-27,3:13:00 PM,0,0.50,,ug/L,0.0088,,,Alpine,Alpine 1,Below detection limit,,SLAP
SAX_tox,RA114 ,,,114,274,,2024-06-27,3:13:00 PM,0,0.50,,ug/L,0.0066,,,Alpine,Alpine 1,Below detection limit,,SLAP
SAX_tox,RA115 ,,,115,030,,2024-06-28,2:40:00 PM,0,0.50,,ug/L,0.0077,,,Wappapello,Wappapello 1,Below detection limit,,SLAP
SAX_tox,RA115 ,,,115,030,,2024-06-28,2:40:00 PM,0,0.50,,ug/L,0.0033,,,Wappapello,Wappapello 1,Below detection limit,,SLAP
SAX_tox,RA116 ,,,116,117,,2024-06-27,5:26:00 PM,0,0.50,,ug/L,0.0132,,,Little_Dixie,Little Dixie 1,Below detection limit,,SLAP
SAX_tox,RA116 ,,,116,117,,2024-06-27,5:26:00 PM,0,0.50,,ug/L,0.0066,,,Little_Dixie,Little Dixie 1,Below detection limit,,SLAP
SAX_tox,RA117 ,,,117,134,,2024-07-08,11:20:00 AM,0,0.50,,ug/L,0.0253,,,Jamesport_City,Jamesport City 1,,,SLAP
SAX_tox,RA117 ,,,117,134,,2024-07-08,11:20:00 AM,0,0.50,,ug/L,0.0253,,,Jamesport_City,Jamesport City 1,,,SLAP
SAX_tox,RA118 ,,,118,088,,2024-06-28,11:10:00 AM,0,0.50,,ug/L,0.0231,,,Marceline_South,Marceline (South) 1,,,SLAP
SAX_tox,RA118 ,,,118,088,,2024-06-28,11:10:00 AM,0,0.50,,ug/L,0.0187,,,Marceline_South,Marceline (South) 1,,,SLAP
SAX_tox,RA119 ,,,119,411,,2024-06-28,2:41:00 PM,0,0.50,,ug/L,0.0121,,,Cedar,Cedar 1,Below detection limit,,SLAP
SAX_tox,RA119 ,,,119,411,,2024-06-28,2:41:00 PM,0,0.50,,ug/L,0.0165,,,Cedar,Cedar 1,,,SLAP
SAX_tox,RA120 ,,,120,228,,2024-07-08,12:02:00 PM,0,0.50,,ug/L,0.0132,,,Jamesport_Community,Jamesport Community 1,Below detection limit,,SLAP
SAX_tox,RA120 ,,,120,228,,2024-07-08,12:02:00 PM,0,0.50,,ug/L,0.0198,,,Jamesport_Community,Jamesport Community 1,,,SLAP
SAX_tox,RA121 ,,,121,163,,2024-07-08,1:35:00 PM,0,0.50,,ug/L,0.0165,,,King,King 1,,,SLAP
SAX_tox,RA121 ,,,121,163,,2024-07-08,1:35:00 PM,0,0.50,,ug/L,0.0187,,,King,King 1,,,SLAP
SAX_tox,RA122 ,,,122,195,,2024-07-08,2:29:00 PM,0,0.50,,ug/L,0.0528,,,Limpp,Limpp 1,,,SLAP
SAX_tox,RA122 ,,,122,195,,2024-07-08,2:29:00 PM,0,0.50,,ug/L,0.0550,,,Limpp,Limpp 1,,,SLAP
SAX_tox,RA123 ,,,123,224,,2024-07-08,3:24:00 PM,0,0.50,,ug/L,0.0308,,,Happy_Holler,Happy Holler 1,,,SLAP
SAX_tox,RA123 ,,,123,224,,2024-07-08,3:24:00 PM,0,0.50,,ug/L,0.0330,,,Happy_Holler,Happy Holler 1,,,SLAP
SAX_tox,RA124 ,,,124,180,,2024-07-08,5:07:00 PM,0,0.50,,ug/L,0.0187,,,Bilby_Ranch,Bilby Ranch 1,,,SLAP
SAX_tox,RA124 ,,,124,180,,2024-07-08,5:07:00 PM,0,0.50,,ug/L,0.0220,,,Bilby_Ranch,Bilby Ranch 1,,,SLAP
SAX_tox,RA125 ,,,125,179,,2024-07-09,6:55:00 AM,0,0.50,,ug/L,0.0143,,,Nodaway_County,Nodaway County 1,Below detection limit,,SLAP
SAX_tox,RA125 ,,,125,179,,2024-07-09,6:55:00 AM,0,0.50,,ug/L,0.0154,,,Nodaway_County,Nodaway County 1,Below detection limit,,SLAP
SAX_tox,RA126 ,,,126,181,,2024-07-09,8:05:00 AM,0,0.50,,ug/L,0.0594,,,Mozingo,Mozingo 1,,,SLAP
SAX_tox,RA126 ,,,126,181,,2024-07-09,8:05:00 AM,0,0.50,,ug/L,0.0583,,,Mozingo,Mozingo 1,,,SLAP
SAX_tox,RA127 ,,,127,185,,2024-07-09,10:15:00 AM,0,0.50,,ug/L,0.0099,,,Harrison_County,Harrison County 1,Below detection limit,,SLAP
SAX_tox,RA127 ,,,127,185,,2024-07-09,10:15:00 AM,0,0.50,,ug/L,0.0088,,,Harrison_County,Harrison County 1,Below detection limit,,SLAP
SAX_tox,RA128 ,,,128,164,,2024-07-09,12:39:00 PM,0,0.50,,ug/L,0.0165,,,Elmwood,Elmwood 1,,,SLAP
SAX_tox,RA128 ,,,128,164,,2024-07-09,12:39:00 PM,0,0.50,,ug/L,0.0187,,,Elmwood,Elmwood 1,,,SLAP
SAX_tox,RA129 ,,,129,237,,2024-07-09,1:30:00 PM,0,0.50,,ug/L,0.0682,,,Milan_North,Milan (North) 1,,,SLAP
SAX_tox,RA129 ,,,129,237,,2024-07-09,1:30:00 PM,0,0.50,,ug/L,0.0594,,,Milan_North,Milan (North) 1,,,SLAP
SAX_tox,RA130 ,,,130,133,,2024-07-10,7:30:00 AM,0,0.50,,ug/L,0.1188,,,Forest,Forest 1,,,SLAP
SAX_tox,RA130 ,,,130,133,,2024-07-10,7:30:00 AM,0,0.50,,ug/L,0.1122,,,Forest,Forest 1,,,SLAP
SAX_tox,RA131 ,,,131,133-FD,,2024-07-10,7:30:00 AM,0,0.50,,ug/L,0.1012,,,Forest,Forest 1,,,SLAP
SAX_tox,RA131 ,,,131,133-FD,,2024-07-10,7:30:00 AM,0,0.50,,ug/L,0.1045,,,Forest,Forest 1,,,SLAP
SAX_tox,RA131 ,,,131,133-FD,,2024-07-10,7:30:00 AM,0,0.50,,ug/L,0.0968,,,Forest,Forest 1,,,SLAP
SAX_tox,RA132 ,,,132,053,,2024-07-10,9:57:00 AM,0,0.50,,ug/L,0.2024,,,Memphis_City,Memphis City 1,,,SLAP
SAX_tox,RA132 ,,,132,053,,2024-07-10,9:57:00 AM,0,0.50,,ug/L,0.2101,,,Memphis_City,Memphis City 1,,,SLAP
SAX_tox,RA133 ,,,133,182,,2024-07-10,11:19:00 AM,0,0.50,,ug/L,0.0649,,,Fox_Valley,Fox Valley 1,,,SLAP
SAX_tox,RA133 ,,,133,182,,2024-07-10,11:19:00 AM,0,0.50,,ug/L,0.0638,,,Fox_Valley,Fox Valley 1,,,SLAP
SAX_tox,RA134 ,,,134,057,,2024-07-10,1:15:00 PM,0,0.50,,ug/L,0.0396,,,Deer_Ridge,Deer Ridge 1,,,SLAP
SAX_tox,RA134 ,,,134,057,,2024-07-10,1:15:00 PM,0,0.50,,ug/L,0.0374,,,Deer_Ridge,Deer Ridge 1,,,SLAP
SAX_tox,RA135 ,,,135,114,,2024-07-10,2:45:00 PM,0,0.50,,ug/L,0.0605,,,Henry_Sever,Henry Sever 1,,,SLAP
SAX_tox,RA135 ,,,135,114,,2024-07-10,2:45:00 PM,0,0.50,,ug/L,0.0561,,,Henry_Sever,Henry Sever 1,,,SLAP
SAX_tox,RA136 ,,,136,048,,2024-07-10,4:26:00 PM,0,0.50,,ug/L,0.0110,,,Long_Branch,Long Branch 1,Below detection limit,,SLAP
SAX_tox,RA136 ,,,136,048,,2024-07-10,4:26:00 PM,0,0.50,,ug/L,0.0132,,,Long_Branch,Long Branch 1,Below detection limit,,SLAP
SAX_tox,RA137 ,,,137,438,,2024-07-05,11:16:00 AM,0,0.50,,ug/L,0.0297,,,Bethel,Bethel 1,,,SLAP
SAX_tox,RA137 ,,,137,438,,2024-07-05,11:16:00 AM,0,0.50,,ug/L,0.0297,,,Bethel,Bethel 1,,,SLAP
SAX_tox,RA138 ,,,138,072,,2024-07-09,12:07:00 PM,0,0.50,,ug/L,0.0187,,,Smithville,Smithville 1,,,SLAP
SAX_tox,RA138 ,,,138,072,,2024-07-09,12:07:00 PM,0,0.50,,ug/L,0.0143,,,Smithville,Smithville 1,Below detection limit,,SLAP
SAX_tox,RA139 ,,,139,149,,2024-07-10,10:43:00 AM,0,0.50,,ug/L,0.0484,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,,SLAP
SAX_tox,RA139 ,,,139,149,,2024-07-10,10:43:00 AM,0,0.50,,ug/L,0.0429,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,,SLAP
SAX_tox,RA140 ,,,140,089,,2024-07-10,4:43:00 PM,0,0.50,,ug/L,0.0198,,,Truman,Truman 1,,,SLAP
SAX_tox,RA140 ,,,140,089,,2024-07-10,4:43:00 PM,0,0.50,,ug/L,0.0231,,,Truman,Truman 1,,,SLAP
SAX_tox,RA141 ,,,141,139,,2024-07-11,11:34:00 AM,0,0.50,,ug/L,0.0286,,,Marceline_North,Marceline (North) 1,,,SLAP
SAX_tox,RA141 ,,,141,139,,2024-07-11,11:34:00 AM,0,0.50,,ug/L,0.0297,,,Marceline_North,Marceline (North) 1,,,SLAP
SAX_tox,RA142 ,,,142,411,,2024-07-12,8:26:00 AM,0,0.50,,ug/L,0.0451,,,Cedar,Cedar 1,,,SLAP
SAX_tox,RA142 ,,,142,411,,2024-07-12,8:26:00 AM,0,0.50,,ug/L,0.0440,,,Cedar,Cedar 1,,,SLAP
SAX_tox,RA143 ,,,143,011,,2024-07-11,10:13:00 AM,0,0.50,,ug/L,0.0176,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
SAX_tox,RA143 ,,,143,011,,2024-07-11,10:13:00 AM,0,0.50,,ug/L,0.0154,,,Peaceful_Valley,Peaceful Valley 1,Below detection limit,,SLAP
SAX_tox,RA144 ,,,144,184,,2024-07-15,10:12:00 AM,0,0.50,,ug/L,0.0253,,,Manito,Manito 1,,,SLAP
SAX_tox,RA144 ,,,144,184,,2024-07-15,10:12:00 AM,0,0.50,,ug/L,0.0286,,,Manito,Manito 1,,,SLAP
SAX_tox,RA145 ,,,145,219,,2024-07-12,9:58:00 AM,0,0.50,,ug/L,0.1188,,,Dairy_1,Dairy 1 1,,,SLAP
SAX_tox,RA145 ,,,145,219,,2024-07-12,9:58:00 AM,0,0.50,,ug/L,0.1199,,,Dairy_1,Dairy 1 1,,,SLAP
SAX_tox,RA146 ,,,146,440,,2024-07-12,11:40:00 AM,0,0.50,,ug/L,0.0066,,,Crow_Pond,Crow Pond 1,Below detection limit,,SLAP
SAX_tox,RA146 ,,,146,440,,2024-07-12,11:40:00 AM,0,0.50,,ug/L,0.0088,,,Crow_Pond,Crow Pond 1,Below detection limit,,SLAP
SAX_tox,RA147 ,,,147,092,,2024-07-15,12:52:00 PM,0,0.50,,ug/L,0.0165,,,Pomme_De_Terre,Pomme de Terre 1,,,SLAP
SAX_tox,RA147 ,,,147,092,,2024-07-15,12:52:00 PM,0,0.50,,ug/L,0.0176,,,Pomme_De_Terre,Pomme de Terre 1,,,SLAP
SAX_tox,RA148 ,,,148,096,,2024-07-15,3:22:00 PM,0,0.50,,ug/L,0.0594,,,Fellows,Fellows 1,,,SLAP
SAX_tox,RA148 ,,,148,096,,2024-07-15,3:22:00 PM,0,0.50,,ug/L,0.0605,,,Fellows,Fellows 1,,,SLAP
SAX_tox,RA149 ,,,149,091,,2024-07-15,5:54:00 PM,0,0.50,,ug/L,0.0011,,,Atkinson,Atkinson 1,Below detection limit,,SLAP
SAX_tox,RA149 ,,,149,091,,2024-07-15,5:54:00 PM,0,0.50,,ug/L,0.0143,,,Atkinson,Atkinson 1,Below detection limit,,SLAP
SAX_tox,RA150 ,,,150,070,,2024-07-16,7:35:00 AM,0,0.50,,ug/L,0.0374,,,North,North 1,,,SLAP
SAX_tox,RA150 ,,,150,070,,2024-07-16,7:35:00 AM,0,0.50,,ug/L,0.0352,,,North,North 1,,,SLAP
SAX_tox,RA151 ,,,151,169,,2024-07-16,10:46:00 AM,0,0.50,,ug/L,0.0308,,,Gopher,Gopher 1,,,SLAP
SAX_tox,RA151 ,,,151,169,,2024-07-16,10:46:00 AM,0,0.50,,ug/L,0.0242,,,Gopher,Gopher 1,,,SLAP
SAX_tox,RA152 ,,,152,183,,2024-07-16,1:08:00 PM,0,0.50,,ug/L,0.0407,,,Hazel_Hill,Hazel Hill 1,,,SLAP
SAX_tox,RA152 ,,,152,183,,2024-07-16,1:08:00 PM,0,0.50,,ug/L,0.0429,,,Hazel_Hill,Hazel Hill 1,,,SLAP
SAX_tox,RA153 ,,,153,150,,2024-07-16,2:50:00 PM,0,0.50,,ug/L,0.0132,,,Blind_Pony,Blind Pony 1,Below detection limit,,SLAP
SAX_tox,RA153 ,,,153,150,,2024-07-16,2:50:00 PM,0,0.50,,ug/L,0.0143,,,Blind_Pony,Blind Pony 1,Below detection limit,,SLAP
SAX_tox,RA154 ,,,154,121,,2024-07-16,4:25:00 PM,0,0.50,,ug/L,0.0682,,,Higginsville,Higginsville 1,,,SLAP
SAX_tox,RA154 ,,,154,121,,2024-07-16,4:25:00 PM,0,0.50,,ug/L,0.0561,,,Higginsville,Higginsville 1,,,SLAP
SAX_tox,RA155 ,,,155,074,,2024-07-17,7:50:00 AM,0,0.50,,ug/L,0.0429,,,Watkins_Mill,Watkins Mill 1,,,SLAP
SAX_tox,RA155 ,,,155,074,,2024-07-17,7:50:00 AM,0,0.50,,ug/L,0.0396,,,Watkins_Mill,Watkins Mill 1,,,SLAP
SAX_tox,RA156 ,,,156,081,,2024-07-17,9:43:00 AM,0,0.50,,ug/L,0.0154,,,Pony_Express,Pony Express 1,Below detection limit,,SLAP
SAX_tox,RA156 ,,,156,081,,2024-07-17,9:43:00 AM,0,0.50,,ug/L,0.0165,,,Pony_Express,Pony Express 1,,,SLAP
SAX_tox,RA157 ,,,157,120,,2024-07-19,11:30:00 AM,0,0.50,,ug/L,0.0748,,,Winnebago,Winnebago 1,,,SLAP
SAX_tox,RA157 ,,,157,120,,2024-07-19,11:30:00 AM,0,0.50,,ug/L,0.0726,,,Winnebago,Winnebago 1,,,SLAP
SAX_tox,RA158 ,,,158,317,,2024-07-17,10:47:00 AM,0,0.50,,ug/L,0.0836,,,Buffalo_Bill,Buffalo Bill 1,,,SLAP
SAX_tox,RA158 ,,,158,317,,2024-07-17,10:47:00 AM,0,0.50,,ug/L,0.0770,,,Buffalo_Bill,Buffalo Bill 1,,,SLAP
SAX_tox,RA159 ,,,159,078,,2024-07-17,12:03:00 PM,0,0.50,,ug/L,0.0154,,,Hamilton_City,Hamilton City 1,Below detection limit,,SLAP
SAX_tox,RA159 ,,,159,078,,2024-07-17,12:03:00 PM,0,0.50,,ug/L,0.0132,,,Hamilton_City,Hamilton City 1,Below detection limit,,SLAP
SAX_tox,RA160 ,,,160,192,,2024-07-17,2:14:00 PM,0,0.50,,ug/L,0.0385,,,Jo_Shelby,Jo Shelby 1,,,SLAP
SAX_tox,RA160 ,,,160,192,,2024-07-17,2:14:00 PM,0,0.50,,ug/L,0.0429,,,Jo_Shelby,Jo Shelby 1,,,SLAP
SAX_tox,RA161 ,,,161,087,,2024-07-17,3:25:00 PM,0,0.50,,ug/L,0.0770,,,Brookfield,Brookfield 1,,,SLAP
SAX_tox,RA161 ,,,161,087,,2024-07-17,3:25:00 PM,0,0.50,,ug/L,0.0704,,,Brookfield,Brookfield 1,,,SLAP
SAX_tox,RA164 ,,,164,145,,2024-07-15,11:40:00 AM,0,0.50,,ug/L,0.0143,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
SAX_tox,RA164 ,,,164,145,,2024-07-15,11:40:00 AM,0,0.50,,ug/L,0.0132,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
SAX_tox,RA165 ,,,165,093,,2024-07-16,12:20:00 PM,0,0.50,,ug/L,0.0066,,,Stockton,Stockton 1,Below detection limit,,SLAP
SAX_tox,RA165 ,,,165,093,,2024-07-16,12:20:00 PM,0,0.50,,ug/L,0.0077,,,Stockton,Stockton 1,Below detection limit,,SLAP
SAX_tox,RA166 ,,,166,046,,2024-07-17,10:07:00 AM,0,0.50,,ug/L,0.0066,,,Thomas_Hill,Thomas Hill 1,Below detection limit,,SLAP
SAX_tox,RA166 ,,,166,046,,2024-07-17,10:07:00 AM,0,0.50,,ug/L,0.0066,,,Thomas_Hill,Thomas Hill 1,Below detection limit,,SLAP
SAX_tox,RA167 ,,,167,274,,2024-07-18,10:46:00 AM,0,0.50,,ug/L,0.0121,,,Alpine,Alpine 1,Below detection limit,,SLAP
SAX_tox,RA167 ,,,167,274,,2024-07-18,10:46:00 AM,0,0.50,,ug/L,0.0165,,,Alpine,Alpine 1,,,SLAP
SAX_tox,RA168 ,,,168,049,,2024-07-22,9:47:00 AM,0,0.50,,ug/L,0.0286,,,Macon,Macon 1,,,SLAP
SAX_tox,RA168 ,,,168,049,,2024-07-22,9:47:00 AM,0,0.50,,ug/L,0.0275,,,Macon,Macon 1,,,SLAP
SAX_tox,RA168 ,,,168,049,,2024-07-22,9:47:00 AM,0,0.50,,ug/L,0.0264,,,Macon,Macon 1,,,SLAP
SAX_tox,RA168 ,,,168,049,,2024-07-22,9:47:00 AM,0,0.50,,ug/L,0.0385,,,Macon,Macon 1,,,SLAP
SAX_tox,RA169 ,,,169,149,,2024-07-30,11:00:00 AM,0,0.50,,ug/L,0.0187,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,,SLAP
SAX_tox,RA169 ,,,169,149,,2024-07-30,11:00:00 AM,0,0.50,,ug/L,0.0198,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,,SLAP
SAX_tox,RA169 ,,,169,149,,2024-07-30,11:00:00 AM,0,0.50,,ug/L,0.0187,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,,SLAP
SAX_tox,RA169 ,,,169,149,,2024-07-30,11:00:00 AM,0,0.50,,ug/L,0.0143,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,Below detection limit,,SLAP
