MULakeNumber,waterBody,samplingSite,Date,Time,beginDepth,endDepth_m,parameterType,unit,parameterValue,parameterValueQCCodeDesc
072,Smithville,Smithville 1,2023-07-12,NA,0,0,TN,ug/L,690,NA
072,Smithville,Smithville 1,2023-07-12,NA,0,2.5,TN,ug/L,700,NA
072,Smithville,Smithville 1,2023-07-12,NA,0,2.5,TN,ug/L,720,NA
072,Smithville,Smithville 1,2023-07-12,NA,0,0,TP,ug/L,29,NA
072,Smithville,Smithville 1,2023-07-12,NA,0,0,TP,ug/L,28,NA
072,Smithville,Smithville 1,2023-07-12,NA,0,0,TP,ug/L,32,NA
072,Smithville,Smithville 1,2023-07-12,NA,0,2.5,TP,ug/L,33,NA
072,Smithville,Smithville 1,2023-07-12,NA,0,2.5,TP,ug/L,31,NA
072,Smithville,Smithville 1,2023-07-12,NA,0,2.5,TP,ug/L,36,NA
072,Smithville,Smithville 1,2023-07-12,NA,0,2.5,TSS,mg/L,5.4,NA
072,Smithville,Smithville 1,2023-07-12,NA,0,2.5,TSS,mg/L,6.4,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0.5,ANA_tox,ug/L,0.356,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0.5,ANA_tox,ug/L,0.2,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,CHL_A_COR,ug/L,32.79,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,CHL_A_COR,ug/L,32.78,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,CHL_A_COR,ug/L,33.18,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,CHL_A_COR,ug/L,31.57,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,CHL_A_COR,ug/L,31.91,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,CHL_A_COR,ug/L,33.63,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,CHL_A_lab,ug/L,42.93,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,CHL_A_lab,ug/L,43.28,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,CHL_A_lab,ug/L,43.34,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,CHL_A_lab,ug/L,42.79,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,CHL_A_lab,ug/L,41.69,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,CHL_A_lab,ug/L,43.12,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0.5,CYL_tox,ug/L,0.009,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0.5,CYL_tox,ug/L,0,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0.5,MIC_tox,ug/L,0.15,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0.5,MIC_tox,ug/L,0.194,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,NH4,ug/L,9,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,NH4,ug/L,13,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,NO3,ug/L,4,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,NO3,ug/L,3,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,PHEO,ug/L,21.81,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,PHEO,ug/L,22.58,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,PHEO,ug/L,21.84,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,PHEO,ug/L,24.12,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,PHEO,ug/L,21.04,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,PHEO,ug/L,20.39,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,PIM,mg/L,3.6,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,PIM,mg/L,3.8,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,POM,mg/L,7.2,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,POM,mg/L,6.9,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0.5,SAX_tox,ug/L,0.005,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0.5,SAX_tox,ug/L,0.008,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,SECCHI,m,0.6,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,SECCHI,m,0.5,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,TDN,ug/L,420,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,TDN,ug/L,460,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,TDN,ug/L,450,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,TN,ug/L,970,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,TN,ug/L,1010,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,TN,ug/L,1060,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,TN,ug/L,1070,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,TN,ug/L,1080,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,0,TP,ug/L,43,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,TP,ug/L,45,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,TP,ug/L,47,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,TSS,mg/L,10.8,NA
072,Smithville,Smithville 1,2023-08-25,NA,0,1.2,TSS,mg/L,10.7,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0.5,ANA_tox,ug/L,0.046,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0.5,ANA_tox,ug/L,0.063,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,CHL_A_COR,ug/L,3.53,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,CHL_A_COR,ug/L,4.29,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,CHL_A_COR,ug/L,4.22,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,CHL_A_COR,ug/L,4.03,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,CHL_A_lab,ug/L,7.24,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,CHL_A_lab,ug/L,7.95,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,CHL_A_lab,ug/L,6.9,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,CHL_A_lab,ug/L,6.78,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0.5,CYL_tox,ug/L,0.006,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0.5,CYL_tox,ug/L,0.001,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0.5,MIC_tox,ug/L,0.037,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0.5,MIC_tox,ug/L,0,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,NH4,ug/L,6,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,NH4,ug/L,9,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,NO3,ug/L,10,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,NO3,ug/L,11,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,PHEO,ug/L,7.97,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,PHEO,ug/L,7.88,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,PHEO,ug/L,5.78,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,PHEO,ug/L,5.9,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,PIM,mg/L,2,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,PIM,mg/L,1.9,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,POM,mg/L,2.1,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,POM,mg/L,2,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0.5,SAX_tox,ug/L,0.005,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0.5,SAX_tox,ug/L,0,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,SECCHI,m,1.53,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,SECCHI,m,1.38,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,TDN,ug/L,470,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,TDN,ug/L,510,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,TDN,ug/L,480,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,TN,ug/L,590,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,TN,ug/L,560,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,TN,ug/L,630,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,TN,ug/L,660,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,TN,ug/L,620,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,TP,ug/L,29,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,TP,ug/L,26,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,0,TP,ug/L,28,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,TP,ug/L,27,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,TP,ug/L,25,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,TP,ug/L,28,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,TSS,mg/L,4.1,NA
074,Watkins Mill,Watkins Mill 1,2023-06-01,NA,0,1.64,TSS,mg/L,3.9,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0.5,ANA_tox,ug/L,0.281,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0.5,ANA_tox,ug/L,0.263,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,CHL_A_COR,ug/L,6.57,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,CHL_A_COR,ug/L,6.61,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,CHL_A_COR,ug/L,6.23,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,CHL_A_COR,ug/L,6.07,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,CHL_A_lab,ug/L,9.47,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,CHL_A_lab,ug/L,9.35,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,CHL_A_lab,ug/L,8.9,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,CHL_A_lab,ug/L,8.97,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0.5,CYL_tox,ug/L,0,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0.5,MIC_tox,ug/L,0.182,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0.5,MIC_tox,ug/L,0.157,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,NH4,ug/L,4,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,NH4,ug/L,3,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,NO3,ug/L,0,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,PHEO,ug/L,6.24,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,PHEO,ug/L,5.9,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,PHEO,ug/L,5.73,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,PHEO,ug/L,6.23,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,PIM,mg/L,1.6,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,POM,mg/L,4.4,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0.5,SAX_tox,ug/L,0.016,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0.5,SAX_tox,ug/L,0.008,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,SECCHI,m,1.13,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,SECCHI,m,1.05,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,TDN,ug/L,420,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,TDN,ug/L,430,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,TDN,ug/L,440,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,TDN,ug/L,490,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,TN,ug/L,680,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,TN,ug/L,650,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,TN,ug/L,640,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,TN,ug/L,660,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,TN,ug/L,680,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,TP,ug/L,29,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,0,TP,ug/L,30,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,TP,ug/L,27,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,TP,ug/L,29,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,TP,ug/L,30,NA
074,Watkins Mill,Watkins Mill 1,2023-06-22,NA,0,1.06,TSS,mg/L,6,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0.5,ANA_tox,ug/L,1.505,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0.5,ANA_tox,ug/L,1.47,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,CHL_A_COR,ug/L,15.36,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,CHL_A_COR,ug/L,18.79,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,CHL_A_COR,ug/L,17.31,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,CHL_A_COR,ug/L,19.43,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,CHL_A_lab,ug/L,21.6,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,CHL_A_lab,ug/L,26.79,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,CHL_A_lab,ug/L,25.01,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,CHL_A_lab,ug/L,26.32,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0.5,CYL_tox,ug/L,0.007,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0.5,CYL_tox,ug/L,0.001,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0.5,MIC_tox,ug/L,0.216,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0.5,MIC_tox,ug/L,0.221,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,NH4,ug/L,10,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,NH4,ug/L,1,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,NH4,ug/L,3,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,NO3,ug/L,0,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,PHEO,ug/L,13.42,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,PHEO,ug/L,17.21,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,PHEO,ug/L,16.56,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,PHEO,ug/L,14.82,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,PIM,mg/L,2.3,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,PIM,mg/L,2.5,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,POM,mg/L,4.7,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,POM,mg/L,5,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0.5,SAX_tox,ug/L,0.008,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0.5,SAX_tox,ug/L,0.007,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,SECCHI,m,0.8,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,SECCHI,m,0.75,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TDN,ug/L,450,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TDN,ug/L,410,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TDN,ug/L,400,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,TN,ug/L,760,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,TN,ug/L,770,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TN,ug/L,740,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TN,ug/L,770,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TN,ug/L,750,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,TP,ug/L,43,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,0,TP,ug/L,48,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TP,ug/L,40,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TP,ug/L,44,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TP,ug/L,41,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TP,ug/L,39,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TSS,mg/L,7,NA
074,Watkins Mill,Watkins Mill 1,2023-07-19,NA,0,2.55,TSS,mg/L,7.5,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0.5,ANA_tox,ug/L,0.32,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0.5,ANA_tox,ug/L,0.366,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,CHL_A_COR,ug/L,24.4,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,CHL_A_COR,ug/L,17.33,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,CHL_A_COR,ug/L,6.65,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,CHL_A_COR,ug/L,26.47,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,CHL_A_lab,ug/L,35.14,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,CHL_A_lab,ug/L,27.8,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,CHL_A_lab,ug/L,24.75,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,CHL_A_lab,ug/L,34.63,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0.5,CYL_tox,ug/L,0,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0.5,CYL_tox,ug/L,0.004,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0.5,MIC_tox,ug/L,0.225,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0.5,MIC_tox,ug/L,0.233,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,NH4,ug/L,6,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,NH4,ug/L,5,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,NO3,ug/L,0,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,PHEO,ug/L,23.09,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,PHEO,ug/L,22.5,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,PHEO,ug/L,38.91,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,PHEO,ug/L,17.54,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,PIM,mg/L,2.8,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,PIM,mg/L,2.4,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,POM,mg/L,6.8,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,POM,mg/L,7.2,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0.5,SAX_tox,ug/L,0.04,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0.5,SAX_tox,ug/L,0.036,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,SECCHI,m,0.68,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,SECCHI,m,0.62,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,TDN,ug/L,480,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,TDN,ug/L,440,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,TN,ug/L,890,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,TN,ug/L,850,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,TN,ug/L,1000,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,TN,ug/L,1050,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,TN,ug/L,1033.3,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,TN,ug/L,1055.6,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,TP,ug/L,31,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,0,TP,ug/L,32,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,TP,ug/L,45,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,TP,ug/L,40,NA
074,Watkins Mill,Watkins Mill 1,2023-08-10,NA,0,3.46,TSS,mg/L,9.6,NA
085,Marie,Marie 1,2023-05-23,NA,0,0.5,ANA_tox,ug/L,0.264,NA
085,Marie,Marie 1,2023-05-23,NA,0,0.5,ANA_tox,ug/L,0.252,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,CHL_A_COR,ug/L,0.49,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,CHL_A_COR,ug/L,0.42,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,CHL_A_COR,ug/L,0.5,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,CHL_A_COR,ug/L,0.53,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,CHL_A_lab,ug/L,1.05,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,CHL_A_lab,ug/L,0.95,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,CHL_A_lab,ug/L,0.94,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,CHL_A_lab,ug/L,0.99,NA
085,Marie,Marie 1,2023-05-23,NA,0,0.5,CYL_tox,ug/L,0,NA
085,Marie,Marie 1,2023-05-23,NA,0,0.5,MIC_tox,ug/L,0.072,NA
085,Marie,Marie 1,2023-05-23,NA,0,0.5,MIC_tox,ug/L,0.034,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,NH4,ug/L,23,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,NH4,ug/L,26,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,NO3,ug/L,0,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,PHEO,ug/L,1.2,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,PHEO,ug/L,1.14,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,PHEO,ug/L,0.94,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,PHEO,ug/L,1.01,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,PIM,mg/L,0.6,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,PIM,mg/L,0.7,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,POM,mg/L,1.5,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,POM,mg/L,1.4,NA
085,Marie,Marie 1,2023-05-23,NA,0,0.5,SAX_tox,ug/L,0.008,NA
085,Marie,Marie 1,2023-05-23,NA,0,0.5,SAX_tox,ug/L,0.007,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,SECCHI,m,3.1,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,SECCHI,m,3.05,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,TDN,ug/L,430,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,TDN,ug/L,390,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,TDN,ug/L,450,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,TN,ug/L,460,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,TN,ug/L,490,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,TN,ug/L,590,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,TN,ug/L,490,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,TP,ug/L,8,NA
085,Marie,Marie 1,2023-05-23,NA,0,0,TP,ug/L,7,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,TP,ug/L,8,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,TP,ug/L,9,NA
085,Marie,Marie 1,2023-05-23,NA,0,2.66,TSS,mg/L,2.1,NA
085,Marie,Marie 1,2023-06-14,NA,0,0.5,ANA_tox,ug/L,0.28,NA
085,Marie,Marie 1,2023-06-14,NA,0,0.5,ANA_tox,ug/L,0.224,NA
085,Marie,Marie 1,2023-06-14,NA,0,2.98,CHL_A_COR,ug/L,0.86,NA
085,Marie,Marie 1,2023-06-14,NA,0,2.98,CHL_A_COR,ug/L,0.85,NA
085,Marie,Marie 1,2023-06-14,NA,0,0,CHL_A_COR,ug/L,0.73,NA
085,Marie,Marie 1,2023-06-14,NA,0,2.98,CHL_A_lab,ug/L,1.46,NA
085,Marie,Marie 1,2023-06-14,NA,0,2.98,CHL_A_lab,ug/L,1.45,NA
